שם ספר,TextSource,נתיב,RavMechaber,ForcedBookName,MixedDisplay,,PasukIndMode,UniqueId,,HiddenFromIndex,[Books\000_ACCESORIES\000_!WELLCOME.txt_תורת אמת],SearchInTitles,GroupId,שם הספר,LastLevelIndex,,SpecialTitle,FilesGotFrom,Comments,PutNewLinesAsIs,ChainFolderName,Haskamot,,CosmeticsType
ויקרא,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\a03_Leviticus.txt,,מנוקד,0,,0,762,,0,,0,b3,,2,,,,,0,1,,,
ויקרא - עם טעמים,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\a03__Leviticus.txt,,עם טעמים,0,,0,1685,,0,,1,b3,,2,,,,,1,1,,,
ויקרא  - ללא ניקוד,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\b03_Leviticus.txt,,ללא ניקוד,0,,0,723,,0,,0,b3,,2,,,,,0,1,,,
ויקרא - רש''י,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\c_RASHI_VAYIKRA_L1.txt,,רש''י,0,,0,1421,,0,,0,b3,,2,,,,,0,1,,,
ויקרא - רש''י (ב),ר' שגיב מחפוד שליט''א,Books\001_TORA\03_VAIKRA\c_RASHI_VAYIKRA_OLD.txt,,רש''י - ללא קישור ש''ח,0,,0,1875,,0,,0,b3,,2,,,,,0,1,,,
ויקרא - שפתי חכמים,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\c_siftei_3.txt,,שפתי חכמים,0,,0,1863,,0,,1,b3,,2,,,,,1,1,,,
ויקרא - רמב''ן,ויקיטקסט,Books\001_TORA\03_VAIKRA\d_ramban_vayikra.txt,,רמב''ן,0,,0,1585,,0,,0,b3,,2,,,,,1,1,,,
ויקרא - תרגום יונתן,ויקיטקסט,Books\001_TORA\03_VAIKRA\e03_Leviticus.txt,,תרגום יונתן,0,,0,1590,,0,,0,b3,,2,,,,,1,1,,,
ויקרא אור החיים,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\f_OrHachaim.txt,,אור החיים,0,,0,1610,,0,,1,b3,,2,,,,,1,1,,,
ויקרא - אבן עזרא,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\g_EbenEzra.txt,,אבן עזרא,0,,0,1615,,0,,1,b3,,2,,,,,1,1,,,
ויקרא - בעל הטורים,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\h_BaalHaturim.txt,,בעל הטורים,0,,0,1620,,0,,1,b3,,0,,,,,1,1,,,
ויקרא - תרגום אונקלוס,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\i_onqelus.txt,,תרגום אונקלוס,0,,0,1625,,0,,1,b3,,2,,,,,1,1,,,
ויקרא - ספורנו,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\j_sforno.txt,,ספורנו,0,,0,1648,,0,,1,b3,,2,,,,,1,1,,,
ויקרא - כלי יקר,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\k_keli_yakar3.txt,,כלי יקר,0,,0,1858,,0,,1,b3,,2,,,,,1,1,,,
ויקרא - דעת זקנים,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\m_daatzkenim3.txt,,דעת זקנים,0,,0,2522,,0,,1,,,2,,,,,1,1,,,
מדרש רבה - חומש ויקרא,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\w_raba3.txt,,מדרש רבה,0,,0,1635,,0,,1,,,2,,,,,1,1,,,
מדרש תנחומא - ויקרא,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\w_tanchuma3.txt,,מדרש תנחומא,0,,0,1990,,0,,1,,,0,,,,,1,1,,,
ילקוט שמעוני - ויקרא,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\w_ts_shimoni_vayikra.txt,,ילקוט שמעוני,0,,0,5111,,0,,1,,,2,,,,,1,1,,,
ויקרא - רש''י ושפתי חכמים,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\x2_Interleave.txt,,עם רש''י ושפתי חכמים,2,,0,1868,,2 only on online,,0 #rep,,,2,,,,,1,1,,,#nik
ויקרא - מקרא ותרגום,ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\x_Interleave.txt,,שנים מקרא ואחד תרגום,2,,0,1630,,0,,0 #rep,,,2,,,,,1,1,,,
ויקרא - מקרא ותרגום (ט),ר' פנחס ראובן שליט''א,Books\001_TORA\03_VAIKRA\x_Interleave2.txt,,שנים מקרא ואחד תרגום - טעמים,2,,0,1724,,0,,0 #rep,,,2,,,,,1,1,,,
חק לישראל - ויקרא,ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א<BR> ול-  J. Alan Groves Center -  תחת תנאי רשיון CC-2.5,Books\001_TORA\03_VAIKRA\y_hok30.txt,,חק לישראל,0,,0,1672,,0,,1,hok3,,2,,,,,1,1,,,
חק לישראל - ויקרא  (ט),ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א<BR> ול-  J. Alan Groves Center -  תחת תנאי רשיון CC-2.5,Books\001_TORA\03_VAIKRA\y_hok31.txt,,חק לישראל עם טעמים,0,,0,1729,,0,,1,hok3,,2,,,,,1,1,,,
ויקרא,ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א,Books\001_TORA\03_VAIKRA\z_Interleave.txt,,תצוגה משולבת,2,,0,1426,,0,,0#rep,b3,,2,,,,,1,1,,,
ויקרא (ט),ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א,Books\001_TORA\03_VAIKRA\z_Interleave2.txt,,תצוגה משולבת עם טעמים,2,,0,1735,,0,,0#rep,b3,,2,,,,,1,1,,,
במדבר,ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\a04_Numbers.txt,,מנוקד,0,,0,763,,0,,0,b4,,2,,,,,0,1,,,
במדבר - עם טעמים,ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\a04__Numbers.txt,,עם טעמים,0,,0,1686,,0,,1,b4,,2,,,,,1,1,,,
במדבר - ללא ניקוד,ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\b04_Numbers.txt,,ללא ניקוד,0,,0,724,,0,,0,b4,,2,,,,,0,1,,,
במדבר - רש''י,ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\c_RASHI_BAMIDBAR_L1.txt,,רש''י,0,,0,1420,,0,,0,b4,,2,,,,,0,1,,,
במדבר - רש''י (ב),ר' שגיב מחפוד שליט''א,Books\001_TORA\04_BAMIDBAR\c_RASHI_BAMIDBAR_OLD.txt,,רש''י - ללא קישור ש''ח,0,,0,1876,,0,,0,b4,,2,,,,,0,1,,,
במדבר - שפתי חכמים,ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\c_siftei_4.txt,,שפתי חכמים,0,,0,1864,,0,,1,b4,,2,,,,,1,1,,,
במדבר - רמב''ן,ויקיטקסט,Books\001_TORA\04_BAMIDBAR\d_ramban_bamidbar.txt,,רמב''ן,0,,0,1586,,0,,0,b4,,2,,,,,1,1,,,
במדבר - תרגום יונתן,ויקיטקסט,Books\001_TORA\04_BAMIDBAR\e04_Numbers.txt,,תרגום יונתן,0,,0,1591,,0,,0,b4,,2,,,,,1,1,,,
במדבר אור החיים,"ר' פנחס ראובן שליט""א",Books\001_TORA\04_BAMIDBAR\f_OrHachaim.txt,,אור החיים,0,,0,1611,,0,,1,b4,,2,,,,,1,1,,,
במדבר - אבן עזרא,ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\g_EbenEzra.txt,,אבן עזרא,0,,0,1616,,0,,1,b4,,2,,,,,1,1,,,
במדבר - בעל הטורים,ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\h_BaalHaturim.txt,,בעל הטורים,0,,0,1621,,0,,1,b4,,2,,,,,1,1,,,
במדבר - תרגום אונקלוס,ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\i_onqelus.txt,,תרגום אונקלוס,0,,0,1626,,0,,1,b4,,2,,,,,1,1,,,
במדבר - ספורנו,ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\j_sforno.txt,,ספורנו,0,,0,1649,,0,,1,b4,,2,,,,,1,1,,,
במדבר - כלי יקר,ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\k_keli_yakar4.txt,,כלי יקר,0,,0,1859,,0,,1,b4,,2,,,,,1,1,,,
במדבר - דעת זקנים,ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\m_daatzkenim4.txt,,דעת זקנים,0,,0,2527,,0,,1,,,2,,,,,1,1,,,
מדרש רבה - חומש במדבר,ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\w_raba4.txt,,מדרש רבה,0,,0,1636,,0,,1,,,2,,,,,1,1,,,
מדרש תנחומא - במדבר,ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\w_tanchuma4.txt,,מדרש תנחומא,0,,0,1991,,0,,1,,,0,,,,,1,1,,,
ילקוט שמעוני - במדבר,ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\w_ts_shimoni_bamidbar.txt,,ילקוט שמעוני,0,,0,5112,,0,,1,,,2,,,,,1,1,,,
במדבר - רש''י ושפתי חכמים,ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\x2_Interleave.txt,,עם רש''י ושפתי חכמים,2,,0,1869,,2 only on online,,0 #rep,,,2,,,,,1,1,,,#nik
במדבר - מקרא ותרגום,ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\x_Interleave.txt,,שנים מקרא ואחד תרגום,2,,0,1631,,0,,0 #rep,,,2,,,,,1,1,,,
במדבר - מקרא ותרגום (ט),ר' פנחס ראובן שליט''א,Books\001_TORA\04_BAMIDBAR\x_Interleave2.txt,,שנים מקרא ואחד תרגום - טעמים,2,,0,1725,,0,,0 #rep,,,2,,,,,1,1,,,
חק לישראל - במדבר,ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א<BR> ול-  J. Alan Groves Center -  תחת תנאי רשיון CC-2.5,Books\001_TORA\04_BAMIDBAR\y_hok40.txt,,חק לישראל,0,,0,1673,,0,,1,hok4,,2,,,,,1,1,,,
חק לישראל - במדבר  (ט),ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א<BR> ול-  J. Alan Groves Center -  תחת תנאי רשיון CC-2.5,Books\001_TORA\04_BAMIDBAR\y_hok41.txt,,חק לישראל עם טעמים,0,,0,1730,,0,,1,hok4,,2,,,,,1,1,,,
במדבר,ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א,Books\001_TORA\04_BAMIDBAR\z_Interleave.txt,,תצוגה משולבת,2,,0,1427,,0,,0#rep,b4,,2,,,,,1,1,,,
במדבר (ט),ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א,Books\001_TORA\04_BAMIDBAR\z_Interleave2.txt,,תצוגה משולבת עם טעמים,2,,0,1736,,0,,0#rep,b4,,2,,,,,1,1,,,
דברים,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\a05_Deuteronomy.txt,,מנוקד,0,,0,764,,0,,0,b5,,2,,,,,0,1,,,
דברים - עם טעמים,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\a05__Deuteronomy.txt,,עם טעמים,0,,0,1687,,0,,1,b5,,2,,,,,1,1,,,
דברים - ללא ניקוד,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\b05_Deuteronomy.txt,,ללא ניקוד,0,,0,725,,0,,0,b5,,2,,,,,0,1,,,
דברים - רש''י,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\c_RASHI_DVARIM_L1.txt,,רש''י,0,,0,1422,,0,,0,b5,,2,,,,,0,1,,,
דברים - רש''י (ב),ר' שגיב מחפוד שליט''א,Books\001_TORA\05_DEVARIM\c_RASHI_DVARIM_OLD.txt,,רש''י - ללא קישור ש''ח,0,,0,1877,,0,,0,b5,,2,,,,,0,1,,,
דברים - שפתי חכמים,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\c_siftei_5.txt,,שפתי חכמים,0,,0,1865,,0,,1,b5,,2,,,,,1,1,,,
דברים - רמב''ן,ויקיטקסט,Books\001_TORA\05_DEVARIM\d_ramban_dvarim.txt,,רמב''ן,0,,0,1587,,0,,0,b5,,2,,,,,1,1,,,
דברים - תרגום יונתן,ויקיטקסט,Books\001_TORA\05_DEVARIM\e05_Deuteronomy.txt,,תרגום יונתן,0,,0,1592,,0,,0,b5,,2,,,,,1,1,,,
דברים אור החיים,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\f_OrHachaim.txt,,אור החיים,0,,0,1612,,0,,1,b5,,2,,,,,1,1,,,
דברים - אבן עזרא,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\g_EbenEzra.txt,,אבן עזרא,0,,0,1617,,0,,1,b5,,2,,,,,1,1,,,
דברים - בעל הטורים,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\h_BaalHaturim.txt,,בעל הטורים,0,,0,1622,,0,,1,b5,,2,,,,,1,1,,,
דברים - תרגום אונקלוס,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\i_onqelus.txt,,תרגום אונקלוס,0,,0,1627,,0,,1,b5,,2,,,,,1,1,,,
דברים - ספורנו,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\j_sforno.txt,,ספורנו,0,,0,1650,,0,,1,b5,,2,,,,,1,1,,,
דברים - כלי יקר,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\k_keli_yakar5.txt,,כלי יקר,0,,0,1860,,0,,1,b5,,2,,,,,1,1,,,
דברים - דעת זקנים,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\m_daatzkenim5.txt,,דעת זקנים,0,,0,2530,,0,,1,,,2,,,,,1,1,,,
מדרש רבה - חומש דברים,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\w_raba5.txt,,מדרש רבה,0,,0,1637,,0,,1,,,2,,,,,1,1,,,
מדרש תנחומא - דברים,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\w_tanchuma5.txt,,מדרש תנחומא,0,,0,1992,,0,,1,,,0,,,,,1,1,,,
ילקוט שמעוני - דברים,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\w_ts_shimoni_devarim.txt,,ילקוט שמעוני,0,,0,5113,,0,,1,,,2,,,,,1,1,,,
דברים - רש''י ושפתי חכמים,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\x2_Interleave.txt,,עם רש''י ושפתי חכמים,2,,0,1870,,2 only on online,,0 #rep,,,2,,,,,1,1,,,#nik
דברים - מקרא ותרגום,ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\x_Interleave.txt,,שנים מקרא ואחד תרגום,2,,0,1632,,0,,0 #rep,,,2,,,,,1,1,,,
דברים - מקרא ותרגום (ט),ר' פנחס ראובן שליט''א,Books\001_TORA\05_DEVARIM\x_Interleave2.txt,,שנים מקרא ואחד תרגום - טעמים,2,,0,1726,,0,,0 #rep,,,2,,,,,1,1,,,
חק לישראל - דברים,ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א<BR> ול-  J. Alan Groves Center -  תחת תנאי רשיון CC-2.5,Books\001_TORA\05_DEVARIM\y_hok50.txt,,חק לישראל,0,,0,1674,,0,,1,hok5,,2,,,,,1,1,,,
חק לישראל - דברים  (ט),ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א<BR> ול-  J. Alan Groves Center -  תחת תנאי רשיון CC-2.5,Books\001_TORA\05_DEVARIM\y_hok51.txt,,חק לישראל עם טעמים,0,,0,1731,,0,,1,hok5,,2,,,,,1,1,,,
דברים,ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א,Books\001_TORA\05_DEVARIM\z_Interleave.txt,,תצוגה משולבת,2,,0,1428,,0,,0#rep,b5,,2,,,,,1,1,,,
דברים (ט),ר' פנחס ראובן שליט''א ול ר' שגיב מחפוד שליט''א,Books\001_TORA\05_DEVARIM\z_Interleave2.txt,,תצוגה משולבת עם טעמים,2,,0,1737,,0,,0#rep,b5,,2,,,,,1,1,,,
יהושע,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\06_YEHOSUA\a06_Joshua.txt,,מנוקד,0,,0,765,,0,,0,b6,,2,,,,,0,1,,,#nik
יהושע - עם טעמים,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\06_YEHOSUA\a06__Joshua.txt,,עם טעמים,0,,0,1688,,0,,0,b6,,2,,,,,0,1,,,#nik
יהושע - ללא ניקוד,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\06_YEHOSUA\b06_Joshua.txt,,ללא ניקוד,0,,0,726,,0,,0,b6,,2,,,,,0,1,,,#eoi
יהושע - רש''י,ר' פנחס ראובן שליט''א,Books\002_NAVI\06_YEHOSUA\eNA_YEHOSUA_L1.txt,,רש''י,0,,0,1384,,0,,0,b6,,2,,,,,0,1,,,
יהושע - מצודת דוד,ר' פנחס ראובן שליט''א,Books\002_NAVI\06_YEHOSUA\fNA_YEHOSUA_L1.txt,,מצודת דוד,0,,0,1423,,0,,0,b6,,2,,,,,0,1,,,
יהושע - מצודת ציון,ר' פנחס ראובן שליט''א,Books\002_NAVI\06_YEHOSUA\gNA_YEHOSUA_L1.txt,,מצודת ציון,0,,0,1520,,0,,0,b6,,2,,,,,0,1,,,
יהושע - רלב''ג,ר' פנחס ראובן שליט''א,Books\002_NAVI\06_YEHOSUA\gNA_YEHOSUA_L1_2.txt,,רלב''ג,0,,0,1530,,0,,0,b6,,2,,,,,0,1,,,
יהושע,"ר' פנחס ראובן שליט''א, J. Alan Groves Center",Books\002_NAVI\06_YEHOSUA\h_Interleave.txt,,תצוגה משולבת,2,,0,1429,,0,,0,b6,,2,,,,,0,1,,,#bp
יהושע (ט),"ר' פנחס ראובן שליט''א, J. Alan Groves Center",Books\002_NAVI\06_YEHOSUA\h_Interleave2.txt,,תצוגה משולבת עם טעמים,2,,0,1738,,0,,0,b6,,2,,,,,0,1,,,#bp
שופטים,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\07_SHOFETIM\a07_Judges.txt,,מנוקד,0,,0,766,,0,,0,b7,,2,,,,,0,1,,,
שופטים - עם טעמים,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\07_SHOFETIM\a07__Judges.txt,,עם טעמים,0,,0,1689,,0,,0,b7,,2,,,,,0,1,,,
שופטים - ללא ניקוד,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\07_SHOFETIM\b07_Judges.txt,,ללא ניקוד,0,,0,727,,0,,0,b7,,2,,,,,0,1,,,
"שופטים - רש""י",ר' פנחס ראובן שליט''א,Books\002_NAVI\07_SHOFETIM\eNA_SHOFTIM_L1.txt,,רש''י,0,,0,1385,,0,,0,b7,,2,,,,,0,1,,,
שופטים - מצודת דוד,ר' פנחס ראובן שליט''א,Books\002_NAVI\07_SHOFETIM\fNA_SHOFTIM_L2.txt,,מצודת דוד,0,,0,1430,,0,,0,b7,,2,,,,,0,1,,,
שופטים - מצודת ציון,ר' פנחס ראובן שליט''א,Books\002_NAVI\07_SHOFETIM\gNA_SHOFTIM_L1.txt,,מצודת ציון,0,,0,1523,,0,,0,b7,,2,,,,,0,1,,,
"שופטים - רלב""ג","ר' פנחס ראובן שליט""א",Books\002_NAVI\07_SHOFETIM\gNA_SHOFTIM_L1_2.txt,,"רלב""ג",0,,0,1531,,0,,0,b7,,2,,,,,0,1,,,
שופטים,"ר' פנחס ראובן שליט''א, J. Alan Groves Center",Books\002_NAVI\07_SHOFETIM\h_Interleave.txt,,תצוגה משולבת,2,,0,1431,,0,,0,b7,,2,,,,,0,1,,,
שופטים (ט),"ר' פנחס ראובן שליט''א, J. Alan Groves Center",Books\002_NAVI\07_SHOFETIM\h_Interleave2.txt,,תצוגה משולבת עם טעמים,2,,0,1739,,0,,0,b7,,2,,,,,0,1,,,
שמואל א,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\08_SHEMUEL_A\a08_Samuel_1.txt,,מנוקד,0,,0,767,,0,,0,b8,,2,,,,,0,1,,,
שמואל א - עם טעמים,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\08_SHEMUEL_A\a08_Samuel__1.txt,,עם טעמים,0,,0,1690,,0,,0,b8,,2,,,,,0,1,,,
שמואל א - ללא ניקוד,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\08_SHEMUEL_A\b08_Samuel_1.txt,,ללא ניקוד,0,,0,728,,0,,0,b8,,2,,,,,0,1,,,
שמואל א - רש''י,ר' פנחס ראובן שליט''א,Books\002_NAVI\08_SHEMUEL_A\eNA_SHMUEL_A_L1.txt,,רש''י,0,,0,1386,,0,,0,b8,,2,,,,,0,1,,,
שמואל א - מצודת דוד,ר' פנחס ראובן שליט''א,Books\002_NAVI\08_SHEMUEL_A\fNA_SHMUEL_A_L1.txt,,מצודת דוד,0,,0,1464,,0,,0,b8,,2,,,,,0,1,,,
שמואל א - מצודת ציון,ר' פנחס ראובן שליט''א,Books\002_NAVI\08_SHEMUEL_A\gNA_SHMUEL_A_L1.txt,,מצודת ציון,0,,0,1524,,0,,0,b8,,2,,,,,0,1,,,
שמואל א - רלב''ג,ר' פנחס ראובן שליט''א,Books\002_NAVI\08_SHEMUEL_A\gNA_SHMUEL_A_L1_2.txt,,רלב''ג,0,,0,1532,,0,,0,b8,,2,,,,,0,1,,,
"שמואל א - מלבי""ם","ר' פנחס ראובן שליט""א",Books\002_NAVI\08_SHEMUEL_A\gNA_SHMUEL_A_L3_MALBIM.txt,,"מלבי""ם",0,,0,1883,,0,,1,b8,,2,,,,,1,1,,,
שמואל א,"ר' פנחס ראובן שליט''א, J. Alan Groves Center",Books\002_NAVI\08_SHEMUEL_A\h_Interleave.txt,,תצוגה משולבת,2,,0,1432,,0,,0,b8,,2,,,,,0,1,,,
שמואל א (ט),"ר' פנחס ראובן שליט''א, J. Alan Groves Center",Books\002_NAVI\08_SHEMUEL_A\h_Interleave2.txt,,תצוגה משולבת עם טעמים,2,,0,1740,,0,,0,b8,,2,,,,,0,1,,,
שמואל ב,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\09_SHEMUEL_B\a09_Samuel_2.txt,,מנוקד,0,,0,768,,0,,0,b9,,2,,,,,0,1,,,
שמואל ב - עם טעמים,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\09_SHEMUEL_B\a09_Samuel__2.txt,,עם טעמים,0,,0,1691,,0,,0,b9,,2,,,,,0,1,,,
שמואל ב - ללא ניקוד,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\09_SHEMUEL_B\b09_Samuel_2.txt,,ללא ניקוד,0,,0,729,,0,,0,b9,,2,,,,,0,1,,,
"שמואל ב - רש""י","ר' פנחס ראובן שליט""א",Books\002_NAVI\09_SHEMUEL_B\eNA_SHMUEL_B_L1.txt,,"רש""י",0,,0,1387,,0,,0,b9,,2,,,,,0,1,,,
שמואל ב - מצודת דוד,ר' פנחס ראובן שליט''א,Books\002_NAVI\09_SHEMUEL_B\fNA_SHMUEL_B_L1.txt,,מצודת דוד,0,,0,1466,,0,,0,b9,,2,,,,,0,1,,,
שמואל ב - מצודת ציון,ר' פנחס ראובן שליט''א,Books\002_NAVI\09_SHEMUEL_B\gNA_SHMUEL_B_L1.txt,,מצודת ציון,0,,0,1525,,0,,0,b9,,2,,,,,0,1,,,
שמואל ב - רלב''ג,ר' פנחס ראובן שליט''א,Books\002_NAVI\09_SHEMUEL_B\gNA_SHMUEL_B_L1_2.txt,,רלב''ג,0,,0,1533,,0,,0,b9,,2,,,,,0,1,,,
"שמואל ב - מלבי""ם",ר' פנחס ראובן שליט''א,Books\002_NAVI\09_SHEMUEL_B\gNA_SHMUEL_B_L3_MALBIM.txt,,"מלבי""ם",0,,0,1884,,0,,1,b9,,2,,,,,1,1,,,
שמואל ב,"ר' פנחס ראובן שליט''א, J. Alan Groves Center",Books\002_NAVI\09_SHEMUEL_B\h_Interleave.txt,,תצוגה משולבת,2,,0,1433,,0,,0,b9,,2,,,,,0,1,,,
שמואל ב (ט),"ר' פנחס ראובן שליט''א, J. Alan Groves Center",Books\002_NAVI\09_SHEMUEL_B\h_Interleave2.txt,,תצוגה משולבת עם טעמים,2,,0,1741,,0,,0,b9,,2,,,,,0,1,,,
מלכים א,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\10_MELACIM_A\a10_Kings_1.txt,,מנוקד,0,,0,769,,0,,0,b10,,2,,,,,0,1,,,
מלכים א - עם טעמים,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\10_MELACIM_A\a10_Kings__1.txt,,עם טעמים,0,,0,1692,,0,,0,b10,,2,,,,,0,1,,,
מלכים א - ללא ניקוד,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\10_MELACIM_A\b10_Kings_1.txt,,ללא ניקוד,0,,0,730,,0,,0,b10,,2,,,,,0,1,,,
מלכים א - רש''י,ר' פנחס ראובן שליט''א,Books\002_NAVI\10_MELACIM_A\eNA_MELACHIM_A_L1.txt,,רש''י,0,,0,1388,,0,,0,b10,,2,,,,,0,1,,,
מלכים א - מצודת דוד,ר' פנחס ראובן שליט''א,Books\002_NAVI\10_MELACIM_A\fNA_MELACHIM_A_L1.txt,,מצודת דוד,0,,0,1465,,0,,0,b10,,2,,,,,0,1,,,
מלכים א - מצודת ציון,ר' פנחס ראובן שליט''א,Books\002_NAVI\10_MELACIM_A\gNA_MELACHIM_A_L1.txt,,מצודת ציון,0,,0,1521,,0,,0,b10,,2,,,,,0,1,,,
מלכים א - רלב''ג,ר' פנחס ראובן שליט''א,Books\002_NAVI\10_MELACIM_A\gNA_MELACHIM_A_L1_2.txt,,רלב''ג,0,,0,1534,,0,,0,b10,,2,,,,,0,1,,,
מלכים א - מלבי''ם,ר' פנחס ראובן שליט''א,Books\002_NAVI\10_MELACIM_A\gNA_MELACHIM_A_L1_MALBIM.txt,,מלבי''ם,0,,0,1885,,0,,1,b10,,2,,,,,1,1,,,
מלכים א,"ר' פנחס ראובן שליט''א, J. Alan Groves Center",Books\002_NAVI\10_MELACIM_A\h_Interleave.txt,,תצוגה משולבת,2,,0,1434,,0,,0,b10,,2,,,,,0,1,,,
מלכים א (ט),"ר' פנחס ראובן שליט''א, J. Alan Groves Center",Books\002_NAVI\10_MELACIM_A\h_Interleave2.txt,,תצוגה משולבת עם טעמים,2,,0,1742,,0,,0,b10,,2,,,,,0,1,,,
מלכים ב,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\11_MELACIM_B\a11_Kings_2.txt,,מנוקד,0,,0,770,,0,,0,b11,,2,,,,,0,1,,,
מלכים ב - עם טעמים,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\11_MELACIM_B\a11_Kings__2.txt,,עם טעמים,0,,0,1693,,0,,0,b11,,2,,,,,0,1,,,
מלכים ב - ללא ניקוד,J. Alan Groves Center - בתנאי רשיון CC-2.5,Books\002_NAVI\11_MELACIM_B\b11_Kings_2.txt,,ללא ניקוד,0,,0,731,,0,,0,b11,,2,,,,,0,1,,,
