מספר הספר,שם הקובץ,שם הספר,קטגוריות,לינק לספר,noc
990641,תקונא ארבעין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990641,0,0)",1
990642,תקונא חד וארבעין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990642,0,0)",1
990643,תקונא ארבעין ותרין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990643,0,0)",1
990644,תקונא ארבעין ותלת,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990644,0,0)",1
990645,תקונא ארבעין וארבע,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990645,0,0)",1
990646,תקונא ארבעין וחמשא,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990646,0,0)",1
990647,תקונא שית וארבעין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990647,0,0)",1
990648,תקונא שבע וארבעין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990648,0,0)",1
990649,תקונא תמניא וארבעין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990649,0,0)",1
990650,תקונא תשע וארבעין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990650,0,0)",1
990651,תקונא חמשין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990651,0,0)",1
990652,תקונא חד וחמשין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990652,0,0)",1
990653,תקונא תרין וחמשין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990653,0,0)",1
990654,תקונא חמשין ותלת,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990654,0,0)",1
990655,תקונא חמשין וארבע,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990655,0,0)",1
990656,תקונא חמשין וחמש,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990656,0,0)",1
990657,תקונא חמשין ושתא,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990657,0,0)",1
990658,תקונא שבע וחמשין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990658,0,0)",1
990659,תקונא תמניא וחמשין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990659,0,0)",1
990660,תקונא תשעה וחמשין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990660,0,0)",1
990661,תקונא שתין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990661,0,0)",1
990662,תקונא חד ושתין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990662,0,0)",1
990663,תקונא שתין ותרין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990663,0,0)",1
990664,תקונא שתין ותלת,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990664,0,0)",1
990665,תקונא שתין וארבע,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990665,0,0)",1
990666,תקונא שתין וחמש,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990666,0,0)",1
990667,תקונא שתין ושתא,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990667,0,0)",1
990668,תקונא שתין ושבע,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990668,0,0)",1
990669,תקונא תמניא ושתין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990669,0,0)",1
990670,תקונא שתין ותשעה,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990670,0,0)",1
990671,תקונא שבעין,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990671,0,0)",1
990672,תקונא תניינא,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990672,0,0)",1
990673,תקונא תליתאה,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990673,0,0)",1
990674,תקונא רביעאה,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990674,0,0)",1
990675,תקונא חמישאה,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990675,0,0)",1
990676,תקונא שתיתאה,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990676,0,0)",1
990677,תקונא שביעאה,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990677,0,0)",1
990678,תקונא תמינאה,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990678,0,0)",1
990679,תקונא תשיעאה,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990679,0,0)",1
990680,תקונא עשיראה,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990680,0,0)",1
990681,תקונא אחת עשרה,הזוהר המתורגם - תיקוני הזוהר,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990681,0,0)",1
990701,פרשת בראשית,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990701,0,0)",1
990702,פרשת נח,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990702,0,0)",1
990703,פרשת לך לך,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990703,0,0)",1
990704,פרשת וירא,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990704,0,0)",1
990705,פרשת תולדות,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990705,0,0)",1
990706,פרשת ויצא,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990706,0,0)",1
990707,פרשת וישב,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990707,0,0)",1
990708,פרשת בשלח,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990708,0,0)",1
990709,פרשת יתרו,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990709,0,0)",1
990710,פרשת תרומה,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990710,0,0)",1
990711,פרשת כי תשא,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990711,0,0)",1
990712,פרשת צו,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990712,0,0)",1
990713,פרשת אחרי,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990713,0,0)",1
990714,פרשת בהר,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990714,0,0)",1
990715,פרשת נשא,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990715,0,0)",1
990716,פרשת חקת,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990716,0,0)",1
990717,פרשת בלק,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990717,0,0)",1
990718,פרשת מטות,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990718,0,0)",1
990719,פרשת ואתחנן,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990719,0,0)",1
990720,פרשת כי תצא,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990720,0,0)",1
990721,פרשת כי תבא,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990721,0,0)",1
990722,שיר השירים,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990722,0,0)",1
990723,מדרש רות,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990723,0,0)",1
990724,מדרש הנעלם על איכה,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990724,0,0)",1
990725,תקונים מזהר חדש,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990725,0,0)",1
990726,ספרא תנינא,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990726,0,0)",1
990727,תקונא קדמאה,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990727,0,0)",1
990728,זה שייך לפרשת נח,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990728,0,0)",1
990729,זה שייך לפרשת שלח לך,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990729,0,0)",1
990730,עוד לפרשת וירא אליו,הזוהר המתורגם - זוהר חדש,"קבלה , ספר הזוהר","http://mobile.tora.ws/index.html?bgf=lnn(990730,0,0)",1
500102,רעיא מהימנא,ספר הזוהר,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(500102,0,0)",1
15001,ספר חיי העולם הבא,כתבי רבי אברהם אבולעפיא,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15001,0,0)",1
15002,ספר גן נעול,כתבי רבי אברהם אבולעפיא,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15002,0,0)",1
15003,גט השמות,כתבי רבי אברהם אבולעפיא,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15003,0,0)",1
15004,ספר אמרי שפר,כתבי רבי אברהם אבולעפיא,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15004,0,0)",1
15005,ספר אוצר עדן הגנוז,כתבי רבי אברהם אבולעפיא,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15005,0,0)",1
15006,ספר אור השכל,כתבי רבי אברהם אבולעפיא,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15006,0,0)",1
15007,ספר החשק,כתבי רבי אברהם אבולעפיא,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15007,0,0)",1
15008,שבע נתיבות התורה,כתבי רבי אברהם אבולעפיא,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15008,0,0)",1
15009,וזאת ליהודה,כתבי רבי אברהם אבולעפיא,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15009,0,0)",1
15190,ספר השל''ה הקדוש,ספרי קבלה שונים,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15190,0,0)",
15010,אגרת אל הרמב''ן מרבי אברהם גאון,ספרי קבלה שונים,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15010,0,0)",1
15011,ספר מערכת האלקות,ספרי קבלה שונים,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15011,0,0)",1
15012,ספר מעולפת ספירים,ספרי קבלה שונים,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15012,0,0)",1
15013,ספר מדרש שמעון הצדיק,ספרי קבלה שונים,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15013,0,0)",1
15014,פירוש ל''ב נתיבות מקבלת הגאונים,ספרי קבלה שונים,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15014,0,0)",1
15015,ספר הבהיר,ספרי קבלה שונים,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15015,0,0)",1
15016,ספר העיון,ספרי קבלה שונים,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15016,0,0)",1
15017,ספר הייחוד,ספרי קבלה שונים,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15017,0,0)",1
15018,ספר הקנה,ספרי קבלה שונים,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15018,0,0)",1
15019,ספר הפליאה,ספרי קבלה שונים,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15019,0,0)",1
15020,ספר התמונה,ספרי קבלה שונים,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15020,0,0)",1
15021,סוד הנבואה מרבי יעקב משגביא,ספרי קבלה שונים,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15021,0,0)",1
15022,סוד ידיעת המציאות מקבלת הגאונים,ספרי קבלה שונים,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15022,0,0)",1
15023,ספר שושן סודות,ספרי קבלה שונים,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15023,0,0)",1
15120,פירוש הרקאנאטי על התורה,ספרי קבלה שונים,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15120,0,0)",
15024,ספר כתר שם טוב,רבי אברהם ב''ר אלכסנדר מקולוניא,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15024,0,0)",1
15025,ספר עשרה מאמרות,רבי מנחם עזריה מפאנו,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15025,0,0)",1
15026,ספר גלגולי נשמות,רבי מנחם עזריה מפאנו,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15026,0,0)",1
15027,ספר יונת אלם,רבי מנחם עזריה מפאנו,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15027,0,0)",1
15028,ביאור עשר ספירות,הרב עזריאל מגירונה,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15028,0,0)",1
15029,ספר חסד לאברהם,רבי אברהם אזולאי,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15029,0,0)",1
15030,ספר עבודת הקודש,רבי מאיר בן גבאי,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15030,0,0)",1
15031,ספר דרך אמונה,רבי מאיר בן גבאי,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15031,0,0)",1
15032,ספר שקל הקדש,רבי משה בן שם טוב די ליאון,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15032,0,0)",1
15033,ספר שערי צדק,רבי יוסף גיקטליה,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15033,0,0)",1
15034,ספר החשמל,רבי יוסף גיקטליה,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15034,0,0)",1
15035,ספר שער הניקוד וסוד החשמ''ל,רבי יוסף גיקטליה,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15035,0,0)",1
15201,סוד הנחש,רבי יוסף גיקטליה,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15201,0,0)",1
15202,ספר שערי אורה,רבי יוסף גיקטליה,קבלה,"http://mobile.tora.ws/index.html?bgf=lnn(15202,0,0)",1
